frame_idx,camera_id,t_arrival,t_inference_start,t_inference_end,gpu_mem_before_mb,gpu_mem_after_mb,num_persons,avg_confidence,wrist_keypoints
301,FF-34-CAM-4,33733.998410949,33734.001392628,33734.170258808,38.3330078125,38.3330078125,0,,0
303,FF-34-CAM-4,33735.088295642,33735.090397559,33735.236014935,38.3330078125,38.3330078125,0,,0
305,FF-34-CAM-4,33738.000614693,33738.006137926,33738.216504936,38.3330078125,38.3330078125,0,,0
307,FF-34-CAM-4,33739.100162428,33739.103034697,33739.272267028,38.3330078125,38.3330078125,0,,0
309,FF-34-CAM-4,33740.107528207,33740.109669391,33740.353886575,38.3330078125,38.3330078125,0,,0
311,FF-34-CAM-4,33741.410665011,33741.412637421,33741.599328491,38.3330078125,38.3330078125,0,,0
313,FF-34-CAM-4,33742.454056001,33742.457104015,33742.673265695,38.3330078125,38.3330078125,0,,0
315,FF-34-CAM-4,33743.540010573,33743.541982983,33743.653328136,38.3330078125,38.3330078125,0,,0
317,FF-34-CAM-4,33744.562449584,33744.578747506,33744.799170741,38.3330078125,38.3330078125,0,,0
321,FF-34-CAM-4,33746.700274989,33746.705859929,33746.809866988,38.33349609375,38.3330078125,0,,0
323,FF-34-CAM-4,33747.618764775,33747.620849716,33747.823338909,38.3330078125,38.3330078125,0,,0
325,FF-34-CAM-4,33748.853537357,33748.857218483,33749.052747344,38.3330078125,38.3330078125,0,,0
327,FF-34-CAM-4,33750.018080245,33750.020154102,33750.210771088,38.3330078125,38.3330078125,0,,0
329,FF-34-CAM-4,33751.024603412,33751.02749947,33751.143764533,38.3330078125,38.3330078125,0,,0
331,FF-34-CAM-4,33752.383091187,33752.391483989,33752.57794883,38.3330078125,38.3330078125,0,,0
333,FF-34-CAM-4,33753.403730172,33753.40579879,33753.497410684,38.3330078125,38.3330078125,0,,0
335,FF-34-CAM-4,33754.343483859,33754.347096,33754.460969085,38.3330078125,38.3330078125,0,,0
337,FF-34-CAM-4,33755.304438482,33755.307487687,33755.497316519,38.3330078125,38.3330078125,0,,0
339,FF-34-CAM-4,33756.310789099,33756.313164896,33756.472329205,38.3330078125,38.3330078125,0,,0
341,FF-34-CAM-4,33757.36417007,33757.366776877,33757.506297724,38.3330078125,38.3330078125,0,,0
343,FF-34-CAM-4,33758.394750628,33758.397681374,33758.552746613,38.3330078125,38.3330078125,0,,0
345,FF-34-CAM-4,33759.613900132,33759.616843914,33759.790632037,38.3330078125,38.3330078125,0,,0
347,FF-34-CAM-4,33760.789315084,33760.792316479,33760.957053078,38.3330078125,38.3330078125,0,,0
349,FF-34-CAM-4,33761.944108891,33761.945577446,33762.076648702,38.3330078125,38.3330078125,0,,0
351,FF-34-CAM-4,33763.003477544,33763.006198786,33763.139158525,38.3330078125,38.3330078125,0,,0
353,FF-34-CAM-4,33764.00387944,33764.006816502,33764.169470896,38.3330078125,38.3330078125,0,,0
355,FF-34-CAM-4,33765.019353357,33765.020820947,33765.16674614,38.3330078125,38.3330078125,0,,0
357,FF-34-CAM-4,33766.228468827,33766.230965155,33766.366333978,38.3330078125,38.3330078125,0,,0
359,FF-34-CAM-4,33767.253935336,33767.275188258,33767.4193112,38.3330078125,38.3330078125,0,,0
361,FF-34-CAM-4,33768.839588668,33768.846637789,33769.004300683,38.3330078125,38.3330078125,0,,0
363,FF-34-CAM-4,33769.893171675,33769.896911966,33770.075464947,38.3330078125,38.3330078125,0,,0
365,FF-34-CAM-4,33770.958329867,33770.961128132,33771.071056721,38.3330078125,38.3330078125,0,,0
367,FF-34-CAM-4,33771.974154989,33771.976815034,33772.170792987,38.3330078125,38.3330078125,0,,0
369,FF-34-CAM-4,33773.055772124,33773.057510253,33773.204081975,38.3330078125,38.3330078125,0,,0
371,FF-34-CAM-4,33774.179679885,33774.18227807,33774.385825937,38.3330078125,38.3330078125,0,,0
373,FF-34-CAM-4,33775.265452379,33775.267364801,33775.439113645,38.3330078125,38.3330078125,0,,0
375,FF-34-CAM-4,33776.250628322,33776.252291738,33776.431450132,38.3330078125,38.3330078125,0,,0
377,FF-34-CAM-4,33777.31799423,33777.320906658,33777.420539245,38.3330078125,38.3330078125,0,,0
379,FF-34-CAM-4,33778.291783064,33778.308108156,33778.467605652,38.3330078125,38.3330078125,0,,0
381,FF-34-CAM-4,33779.400407173,33779.40361703,33779.521899979,38.3330078125,38.3330078125,0,,0
383,FF-34-CAM-4,33780.372049883,33780.377327858,33780.537609435,38.3330078125,38.3330078125,0,,0
385,FF-34-CAM-4,33781.338120533,33781.341979224,33781.554367414,38.3330078125,38.3330078125,0,,0
387,FF-34-CAM-4,33782.51401327,33782.517385811,33782.669843449,38.3330078125,38.3330078125,0,,0
389,FF-34-CAM-4,33783.63947919,33783.641253013,33783.763849714,38.3330078125,38.3330078125,0,,0
391,FF-34-CAM-4,33784.635509573,33784.637552511,33784.809270227,38.3330078125,38.3330078125,0,,0
393,FF-34-CAM-4,33785.599746856,33785.603137202,33785.730169551,38.3330078125,38.3330078125,0,,0
395,FF-34-CAM-4,33786.550350921,33786.552142153,33786.694394231,38.3330078125,38.3330078125,0,,0
397,FF-34-CAM-4,33787.738486385,33787.742186256,33787.883139821,38.3330078125,38.3330078125,0,,0
399,FF-34-CAM-4,33788.736371508,33788.741516797,33788.868887729,38.3330078125,38.3330078125,0,,0
401,FF-34-CAM-4,33789.773441535,33789.775099435,33789.928347928,38.3330078125,38.3330078125,0,,0
403,FF-34-CAM-4,33790.735418019,33790.73681138,33790.840521839,38.3330078125,38.3330078125,0,,0
405,FF-34-CAM-4,33791.603095183,33791.605162882,33791.78327728,38.3330078125,38.3330078125,0,,0
407,FF-34-CAM-4,33792.740303144,33792.743247771,33792.85751038,38.3330078125,38.3330078125,0,,0
415,FF-34-CAM-4,33797.429094467,33797.431381256,33797.552991173,38.33349609375,38.3330078125,0,,0
