frame_idx,camera_id,t_arrival,t_inference_start,t_inference_end,gpu_mem_before_mb,gpu_mem_after_mb,num_persons,avg_confidence,wrist_keypoints
37,GF-30-CAM-31,33501.858773116,33501.859167837,33501.882552959,38.3330078125,38.3330078125,0,,0
39,GF-30-CAM-31,33502.028760909,33502.029417297,33502.055383004,38.3330078125,38.3330078125,0,,0
41,GF-30-CAM-31,33502.18603752,33502.186411527,33502.205460615,38.3330078125,38.3330078125,0,,0
43,GF-30-CAM-31,33502.334148884,33502.334485668,33502.35739343,38.3330078125,38.3330078125,0,,0
45,GF-30-CAM-31,33502.528545934,33502.529537397,33502.562652302,38.3330078125,38.3330078125,0,,0
47,GF-30-CAM-31,33502.693736066,33502.694115928,33502.718393245,38.3330078125,38.3330078125,0,,0
49,GF-30-CAM-31,33502.825559367,33502.828480262,33502.849686649,38.3330078125,38.3330078125,0,,0
51,GF-30-CAM-31,33502.960075128,33502.960402199,33502.990706463,38.3330078125,38.3330078125,0,,0
53,GF-30-CAM-31,33503.124588294,33503.125136329,33503.152753801,38.3330078125,38.3330078125,0,,0
55,GF-30-CAM-31,33503.274654599,33503.274968277,33503.300516167,38.3330078125,38.3330078125,0,,0
57,GF-30-CAM-31,33503.414788065,33503.415286068,33503.437413531,38.3330078125,38.3330078125,0,,0
59,GF-30-CAM-31,33503.586381057,33503.586830291,33503.615977368,38.3330078125,38.3330078125,0,,0
61,GF-30-CAM-31,33503.742851542,33503.743455468,33503.797925939,38.3330078125,38.3330078125,0,,0
63,GF-30-CAM-31,33504.033871657,33504.034475335,33504.069636194,38.3330078125,38.3330078125,0,,0
65,GF-30-CAM-31,33504.213654118,33504.214372049,33504.262391163,38.3330078125,38.3330078125,0,,0
67,GF-30-CAM-31,33504.411558454,33504.412644557,33504.439759624,38.3330078125,38.3330078125,0,,0
69,GF-30-CAM-31,33504.599860056,33504.600291596,33504.633603315,38.3330078125,38.3330078125,0,,0
71,GF-30-CAM-31,33504.776050248,33504.776595001,33504.810780852,38.3330078125,38.3330078125,0,,0
73,GF-30-CAM-31,33504.934742097,33504.93546785,33504.965277814,38.3330078125,38.3330078125,0,,0
75,GF-30-CAM-31,33505.10556614,33505.106365858,33505.136046607,38.3330078125,38.3330078125,0,,0
77,GF-30-CAM-31,33505.2766282,33505.277472877,33505.308173217,38.3330078125,38.3330078125,0,,0
79,GF-30-CAM-31,33505.43034426,33505.430721968,33505.483327403,38.3330078125,38.3330078125,0,,0
81,GF-30-CAM-31,33505.624657826,33505.625213926,33505.657469205,38.3330078125,38.3330078125,0,,0
83,GF-30-CAM-31,33505.847178673,33505.848307654,33505.886854632,38.3330078125,38.3330078125,0,,0
85,GF-30-CAM-31,33506.04888989,33506.049340956,33506.117798614,38.3330078125,38.3330078125,0,,0
87,GF-30-CAM-31,33506.264759944,33506.265317802,33506.324618718,38.3330078125,38.3330078125,0,,0
89,GF-30-CAM-31,33506.455934717,33506.456580428,33506.48417041,38.3330078125,38.3330078125,0,,0
91,GF-30-CAM-31,33506.627019609,33506.627789063,33506.675955336,38.3330078125,38.3330078125,0,,0
93,GF-30-CAM-31,33506.815309259,33506.815788014,33506.847322248,38.3330078125,38.3330078125,0,,0
95,GF-30-CAM-31,33506.987639987,33506.988633404,33507.031165406,38.3330078125,38.3330078125,0,,0
97,GF-30-CAM-31,33507.15878953,33507.160875286,33507.195764381,38.3330078125,38.3330078125,0,,0
99,GF-30-CAM-31,33507.338494147,33507.339440888,33507.395882234,38.3330078125,38.3330078125,0,,0
101,GF-30-CAM-31,33507.562348037,33507.562861445,33507.599462549,38.3330078125,38.3330078125,0,,0
103,GF-30-CAM-31,33507.7378631,33507.738519251,33507.781056327,38.3330078125,38.3330078125,0,,0
105,GF-30-CAM-31,33507.939211589,33507.940453256,33507.996538926,38.3330078125,38.3330078125,0,,0
107,GF-30-CAM-31,33508.189686254,33508.190528164,33508.230141616,38.3330078125,38.3330078125,0,,0
109,GF-30-CAM-31,33508.348975535,33508.349473223,33508.392843951,38.3330078125,38.3330078125,0,,0
111,GF-30-CAM-31,33508.518025739,33508.533495194,33508.579864844,38.3330078125,38.3330078125,0,,0
113,GF-30-CAM-31,33508.834087825,33508.835585345,33508.866852804,38.3330078125,38.3330078125,0,,0
115,GF-30-CAM-31,33509.003154754,33509.003655282,33509.029479103,38.3330078125,38.3330078125,0,,0
117,GF-30-CAM-31,33509.162121819,33509.162614078,33509.210798234,38.3330078125,38.3330078125,0,,0
119,GF-30-CAM-31,33509.337755584,33509.339596503,33509.369044978,38.3330078125,38.3330078125,0,,0
121,GF-30-CAM-31,33509.523977842,33509.524755815,33509.581710714,38.3330078125,38.3330078125,0,,0
123,GF-30-CAM-31,33509.749238009,33509.749801328,33509.793206197,38.3330078125,38.3330078125,0,,0
125,GF-30-CAM-31,33509.933841301,33509.934628845,33509.966159919,38.3330078125,38.3330078125,0,,0
127,GF-30-CAM-31,33510.120825526,33510.121541304,33510.172153846,38.3330078125,38.3330078125,0,,0
131,GF-30-CAM-31,33510.594267882,33510.595095066,33510.64405638,38.33349609375,38.3330078125,0,,0
133,GF-30-CAM-31,33510.789186655,33510.789848998,33510.851251283,38.3330078125,38.3330078125,0,,0
135,GF-30-CAM-31,33511.005941749,33511.006347121,33511.057811295,38.3330078125,38.3330078125,0,,0
137,GF-30-CAM-31,33511.199611052,33511.200213063,33511.258135141,38.3330078125,38.3330078125,0,,0
139,GF-30-CAM-31,33511.402751183,33511.403454097,33511.44136907,38.3330078125,38.3330078125,0,,0
141,GF-30-CAM-31,33511.646030297,33511.646825058,33511.7017821,38.3330078125,38.3330078125,0,,0
143,GF-30-CAM-31,33511.847885802,33511.848677923,33511.881670715,38.3330078125,38.3330078125,0,,0
145,GF-30-CAM-31,33512.037981561,33512.038688647,33512.104991561,38.3330078125,38.3330078125,0,,0
147,GF-30-CAM-31,33512.258076633,33512.258802595,33512.318227808,38.3330078125,38.3330078125,0,,0
149,GF-30-CAM-31,33512.467136983,33512.467714594,33512.514318215,38.3330078125,38.3330078125,0,,0
151,GF-30-CAM-31,33512.655188108,33512.655738194,33512.709303967,38.3330078125,38.3330078125,0,,0
153,GF-30-CAM-31,33512.893524627,33512.894541482,33512.931616118,38.3330078125,38.3330078125,0,,0
155,GF-30-CAM-31,33513.093488769,33513.094561717,33513.134961016,38.3330078125,38.3330078125,0,,0
157,GF-30-CAM-31,33513.262993853,33513.263809055,33513.310284638,38.3330078125,38.3330078125,0,,0
159,GF-30-CAM-31,33513.458580977,33513.45933928,33513.507696857,38.3330078125,38.3330078125,0,,0
161,GF-30-CAM-31,33513.671237083,33513.672127961,33513.715433921,38.3330078125,38.3330078125,0,,0
163,GF-30-CAM-31,33513.881025683,33513.882147844,33513.923708014,38.3330078125,38.3330078125,0,,0
165,GF-30-CAM-31,33514.108441968,33514.109519163,33514.170177183,38.3330078125,38.3330078125,0,,0
167,GF-30-CAM-31,33514.317729767,33514.318226443,33514.35646802,38.3330078125,38.3330078125,0,,0
169,GF-30-CAM-31,33514.489811005,33514.490437818,33514.526347055,38.3330078125,38.3330078125,0,,0
171,GF-30-CAM-31,33514.673122922,33514.673743639,33514.711515935,38.3330078125,38.3330078125,0,,0
173,GF-30-CAM-31,33514.870742067,33514.872987193,33514.911127194,38.3330078125,38.3330078125,0,,0
175,GF-30-CAM-31,33515.057223205,33515.057871343,33515.101041585,38.3330078125,38.3330078125,0,,0
179,GF-30-CAM-31,33515.467552678,33515.468062794,33515.509822098,38.33349609375,38.3330078125,0,,0
181,GF-30-CAM-31,33515.658338644,33515.658938006,33515.710290363,38.3330078125,38.3330078125,0,,0
183,GF-30-CAM-31,33515.881322162,33515.882699762,33515.936259724,38.3330078125,38.3330078125,0,,0
185,GF-30-CAM-31,33516.111285732,33516.111944723,33516.158457466,38.3330078125,38.3330078125,0,,0
215,GF-30-CAM-31,33519.155123191,33519.155799644,33519.189943162,38.33349609375,38.3330078125,0,,0
221,GF-30-CAM-31,33519.876221793,33519.877340069,33519.964345534,38.33349609375,38.3330078125,0,,0
223,GF-30-CAM-31,33520.266939128,33520.268433033,33520.329637701,38.3330078125,38.3330078125,0,,0
225,GF-30-CAM-31,33520.590484712,33520.592263333,33520.670881899,38.3330078125,38.3330078125,0,,0
227,GF-30-CAM-31,33520.935248514,33520.936813628,33521.018230757,38.3330078125,38.3330078125,0,,0
229,GF-30-CAM-31,33521.193904137,33521.194942074,33521.251033959,38.3330078125,38.3330078125,0,,0
231,GF-30-CAM-31,33521.440073169,33521.441935815,33521.500065764,38.3330078125,38.3330078125,0,,0
233,GF-30-CAM-31,33521.784083068,33521.784848594,33521.885437222,38.3330078125,38.3330078125,0,,0
235,GF-30-CAM-31,33522.142098985,33522.143038537,33522.207391788,38.3330078125,38.3330078125,0,,0
237,GF-30-CAM-31,33522.506402171,33522.509102873,33522.624819949,38.3330078125,38.3330078125,0,,0
239,GF-30-CAM-31,33522.880798445,33522.88255677,33522.960244066,38.3330078125,38.3330078125,0,,0
241,GF-30-CAM-31,33523.195253984,33523.19668935,33523.284856489,38.3330078125,38.3330078125,0,,0
243,GF-30-CAM-31,33523.567119213,33523.574629251,33523.650125823,38.3330078125,38.3330078125,0,,0
245,GF-30-CAM-31,33523.90855061,33523.912859071,33524.026417051,38.3330078125,38.3330078125,0,,0
247,GF-30-CAM-31,33524.323856148,33524.325989906,33524.42226845,38.3330078125,38.3330078125,0,,0
249,GF-30-CAM-31,33524.73659412,33524.737603166,33524.876182098,38.3330078125,38.3330078125,0,,0
251,GF-30-CAM-31,33525.23947542,33525.243991908,33525.349515586,38.3330078125,38.3330078125,0,,0
253,GF-30-CAM-31,33525.722382114,33525.724686464,33525.857094028,38.3330078125,38.3330078125,0,,0
255,GF-30-CAM-31,33526.215323558,33526.216917128,33526.364100537,38.3330078125,38.3330078125,0,,0
257,GF-30-CAM-31,33526.748416978,33526.751668293,33526.87399206,38.3330078125,38.3330078125,0,,0
259,GF-30-CAM-31,33527.195909512,33527.198020341,33527.341976622,38.3330078125,38.3330078125,0,,0
261,GF-30-CAM-31,33527.659776918,33527.664864812,33527.812346833,38.3330078125,38.3330078125,0,,0
263,GF-30-CAM-31,33528.140968756,33528.142998675,33528.295179013,38.3330078125,38.3330078125,0,,0
265,GF-30-CAM-31,33528.637760025,33528.639808341,33528.725709418,38.3330078125,38.3330078125,0,,0
267,GF-30-CAM-31,33529.131215561,33529.133378735,33529.308254852,38.3330078125,38.3330078125,0,,0
269,GF-30-CAM-31,33529.698305051,33529.69984209,33529.937660218,38.3330078125,38.3330078125,0,,0
271,GF-30-CAM-31,33530.304160344,33530.305349899,33530.469684648,38.3330078125,38.3330078125,0,,0
273,GF-30-CAM-31,33530.901232802,33530.905349526,33531.04712249,38.3330078125,38.3330078125,0,,0
275,GF-30-CAM-31,33531.507448343,33531.515860649,33531.616158567,38.3330078125,38.3330078125,0,,0
277,GF-30-CAM-31,33531.92846703,33531.931108056,33532.047879712,38.3330078125,38.3330078125,0,,0
279,GF-30-CAM-31,33532.394267498,33532.39652783,33532.545898272,38.3330078125,38.3330078125,0,,0
281,GF-30-CAM-31,33532.948456663,33532.95213392,33533.134336144,38.3330078125,38.3330078125,0,,0
283,GF-30-CAM-31,33533.453775837,33533.456726868,33533.603781998,38.3330078125,38.3330078125,0,,0
285,GF-30-CAM-31,33533.968264382,33533.974080109,33534.107410297,38.3330078125,38.3330078125,0,,0
287,GF-30-CAM-31,33534.462838634,33534.466088943,33534.555960204,38.3330078125,38.3330078125,0,,0
289,GF-30-CAM-31,33535.003423938,33535.00554001,33535.107942347,38.3330078125,38.3330078125,0,,0
291,GF-30-CAM-31,33535.453624222,33535.45486203,33535.636949541,38.3330078125,38.3330078125,0,,0
293,GF-30-CAM-31,33535.999516764,33536.001217543,33536.074423201,38.3330078125,38.3330078125,0,,0
295,GF-30-CAM-31,33536.525140976,33536.530319803,33536.648739046,38.3330078125,38.3330078125,0,,0
297,GF-30-CAM-31,33537.053888755,33537.055554279,33537.153330985,38.3330078125,38.3330078125,0,,0
299,GF-30-CAM-31,33537.458791502,33537.465857802,33537.596015078,38.3330078125,38.3330078125,0,,0
301,GF-30-CAM-31,33537.942705563,33537.944959267,33538.072469238,38.3330078125,38.3330078125,0,,0
303,GF-30-CAM-31,33538.429684564,33538.43085134,33538.555502029,38.3330078125,38.3330078125,0,,0
305,GF-30-CAM-31,33538.919246159,33538.922828852,33539.030276671,38.3330078125,38.3330078125,0,,0
307,GF-30-CAM-31,33539.355248171,33539.357755258,33539.513424679,38.3330078125,38.3330078125,0,,0
309,GF-30-CAM-31,33539.820677188,33539.821988225,33539.899542156,38.3330078125,38.3330078125,0,,0
311,GF-30-CAM-31,33540.256781002,33540.258925519,33540.365555585,38.3330078125,38.3330078125,0,,0
313,GF-30-CAM-31,33540.795716755,33540.79809513,33540.988870472,38.3330078125,38.3330078125,0,,0
315,GF-30-CAM-31,33541.395470692,33541.397721852,33541.543960981,38.3330078125,38.3330078125,0,,0
317,GF-30-CAM-31,33541.916260936,33541.918612873,33542.103643039,38.3330078125,38.3330078125,0,,0
319,GF-30-CAM-31,33542.50963135,33542.511223268,33542.645607429,38.3330078125,38.3330078125,0,,0
321,GF-30-CAM-31,33543.040010269,33543.043753724,33543.293897694,38.3330078125,38.3330078125,0,,0
323,GF-30-CAM-31,33543.791714555,33543.793568141,33543.927642587,38.3330078125,38.3330078125,0,,0
325,GF-30-CAM-31,33544.339216317,33544.343915551,33544.485948679,38.3330078125,38.3330078125,0,,0
327,GF-30-CAM-31,33544.81949588,33544.821924845,33544.979423995,38.3330078125,38.3330078125,0,,0
329,GF-30-CAM-31,33545.390134239,33545.394241917,33545.489181358,38.3330078125,38.3330078125,0,,0
331,GF-30-CAM-31,33545.896938017,33545.907489651,33546.071161208,38.3330078125,38.3330078125,0,,0
333,GF-30-CAM-31,33546.417412015,33546.419574776,33546.556379446,38.3330078125,38.3330078125,0,,0
335,GF-30-CAM-31,33546.949917812,33546.952357704,33547.089564753,38.3330078125,38.3330078125,0,,0
337,GF-30-CAM-31,33547.586121183,33547.596828815,33547.786805763,38.3330078125,38.3330078125,0,,0
339,GF-30-CAM-31,33548.240945879,33548.243845958,33548.360788079,38.3330078125,38.3330078125,0,,0
341,GF-30-CAM-31,33548.718533704,33548.721200366,33548.844696545,38.3330078125,38.3330078125,0,,0
343,GF-30-CAM-31,33549.200988301,33549.202640347,33549.317499168,38.3330078125,38.3330078125,0,,0
345,GF-30-CAM-31,33549.705673218,33549.707706789,33549.879129756,38.3330078125,38.3330078125,0,,0
347,GF-30-CAM-31,33550.236899403,33550.239322393,33550.377109831,38.3330078125,38.3330078125,0,,0
349,GF-30-CAM-31,33550.770590664,33550.772468186,33550.891229613,38.3330078125,38.3330078125,0,,0
351,GF-30-CAM-31,33551.239979888,33551.241412145,33551.387146864,38.3330078125,38.3330078125,0,,0
353,GF-30-CAM-31,33551.829747854,33551.831910282,33551.991935277,38.3330078125,38.3330078125,0,,0
355,GF-30-CAM-31,33552.36925828,33552.371647093,33552.535652465,38.3330078125,38.3330078125,0,,0
357,GF-30-CAM-31,33552.956243858,33552.957606006,33553.089493612,38.3330078125,38.3330078125,0,,0
359,GF-30-CAM-31,33553.520044708,33553.521592824,33553.620507894,38.3330078125,38.3330078125,0,,0
361,GF-30-CAM-31,33554.021249033,33554.025757516,33554.140263914,38.3330078125,38.3330078125,0,,0
363,GF-30-CAM-31,33554.50193004,33554.503642989,33554.631541928,38.3330078125,38.3330078125,0,,0
365,GF-30-CAM-31,33555.082979953,33555.086550698,33555.245852875,38.3330078125,38.3330078125,0,,0
367,GF-30-CAM-31,33555.624380042,33555.626584218,33555.802339455,38.3330078125,38.3330078125,0,,0
369,GF-30-CAM-31,33556.205298536,33556.208558692,33556.462709499,38.3330078125,38.3330078125,0,,0
371,GF-30-CAM-31,33557.055650548,33557.059875056,33557.227772815,38.3330078125,38.3330078125,0,,0
373,GF-30-CAM-31,33557.658607263,33557.663075936,33557.759782753,38.3330078125,38.3330078125,0,,0
375,GF-30-CAM-31,33558.223731108,33558.225757278,33558.397068822,38.3330078125,38.3330078125,0,,0
377,GF-30-CAM-31,33558.881873184,33558.885563869,33559.05163255,38.3330078125,38.3330078125,0,,0
379,GF-30-CAM-31,33559.491546462,33559.502784187,33559.668059874,38.3330078125,38.3330078125,0,,0
381,GF-30-CAM-31,33560.100481119,33560.103456104,33560.197498946,38.3330078125,38.3330078125,0,,0
383,GF-30-CAM-31,33560.611939715,33560.616300048,33560.76375351,38.3330078125,38.3330078125,0,,0
385,GF-30-CAM-31,33561.152830136,33561.155156874,33561.294134476,38.3330078125,38.3330078125,0,,0
387,GF-30-CAM-31,33561.628869337,33561.630616276,33561.82750726,38.3330078125,38.3330078125,0,,0
389,GF-30-CAM-31,33562.286070169,33562.287675113,33562.396680084,38.3330078125,38.3330078125,0,,0
391,GF-30-CAM-31,33562.787106706,33562.789353156,33562.914880775,38.3330078125,38.3330078125,0,,0
393,GF-30-CAM-31,33563.269855032,33563.27264478,33563.42963633,38.3330078125,38.3330078125,0,,0
395,GF-30-CAM-31,33563.785330838,33563.78996041,33564.008606844,38.3330078125,38.3330078125,0,,0
397,GF-30-CAM-31,33564.353817542,33564.358300748,33564.525740623,38.3330078125,38.3330078125,0,,0
399,GF-30-CAM-31,33564.916883571,33564.919957664,33565.061716015,38.3330078125,38.3330078125,0,,0
401,GF-30-CAM-31,33565.446711358,33565.449232488,33565.650452389,38.3330078125,38.3330078125,0,,0
403,GF-30-CAM-31,33566.037965561,33566.044049424,33566.164479689,38.3330078125,38.3330078125,0,,0
405,GF-30-CAM-31,33566.50448077,33566.507578679,33566.662559446,38.3330078125,38.3330078125,0,,0
407,GF-30-CAM-31,33567.052881127,33567.0554455,33567.118508027,38.3330078125,38.3330078125,0,,0
409,GF-30-CAM-31,33567.564140482,33567.566033148,33567.710267857,38.3330078125,38.3330078125,0,,0
411,GF-30-CAM-31,33568.084454125,33568.086675714,33568.210438497,38.3330078125,38.3330078125,0,,0
413,GF-30-CAM-31,33568.59233674,33568.593755449,33568.684876732,38.3330078125,38.3330078125,0,,0
415,GF-30-CAM-31,33569.03327663,33569.035118934,33569.203585684,38.3330078125,38.3330078125,0,,0
417,GF-30-CAM-31,33569.597882668,33569.59940854,33569.703383547,38.3330078125,38.3330078125,0,,0
419,GF-30-CAM-31,33570.123575548,33570.126937929,33570.282926529,38.3330078125,38.3330078125,0,,0
421,GF-30-CAM-31,33570.711687967,33570.713604582,33570.860641295,38.3330078125,38.3330078125,0,,0
423,GF-30-CAM-31,33571.254448095,33571.257178645,33571.400735036,38.3330078125,38.3330078125,0,,0
425,GF-30-CAM-31,33571.82934581,33571.83161083,33571.967455885,38.3330078125,38.3330078125,0,,0
427,GF-30-CAM-31,33572.416210345,33572.421667394,33572.559959956,38.3330078125,38.3330078125,0,,0
429,GF-30-CAM-31,33572.93112604,33572.937096699,33573.090142243,38.3330078125,38.3330078125,0,,0
431,GF-30-CAM-31,33573.492665568,33573.494560331,33573.656565572,38.3330078125,38.3330078125,0,,0
433,GF-30-CAM-31,33574.204117742,33574.210548503,33574.351622928,38.3330078125,38.3330078125,0,,0
435,GF-30-CAM-31,33574.73541308,33574.743151571,33574.899950541,38.3330078125,38.3330078125,0,,0
437,GF-30-CAM-31,33575.419821752,33575.428063337,33575.541053594,38.3330078125,38.3330078125,0,,0
439,GF-30-CAM-31,33575.861726235,33575.863304027,33575.990765114,38.3330078125,38.3330078125,0,,0
461,GF-30-CAM-31,33582.766185207,33582.767985948,33582.966522342,38.33349609375,38.3330078125,0,,0
463,GF-30-CAM-31,33583.357480243,33583.362807536,33583.552864227,38.3330078125,38.3330078125,0,,0
465,GF-30-CAM-31,33583.996361446,33583.998837008,33584.242326192,38.3330078125,38.3330078125,0,,0
467,GF-30-CAM-31,33584.772287634,33584.776089061,33584.906789887,38.3330078125,38.3330078125,0,,0
469,GF-30-CAM-31,33585.361350465,33585.363488452,33585.510507988,38.3330078125,38.3330078125,0,,0
471,GF-30-CAM-31,33585.956187053,33585.957964909,33586.169158906,38.3330078125,38.3330078125,0,,0
473,GF-30-CAM-31,33586.613147666,33586.616596626,33586.777250159,38.3330078125,38.3330078125,0,,0
475,GF-30-CAM-31,33587.159511089,33587.162689249,33587.326863561,38.3330078125,38.3330078125,0,,0
477,GF-30-CAM-31,33587.771880455,33587.776506123,33588.010871233,38.3330078125,38.3330078125,0,,0
479,GF-30-CAM-31,33588.515509045,33588.519290866,33588.711809332,38.3330078125,38.3330078125,0,,0
481,GF-30-CAM-31,33589.165441121,33589.168157759,33589.296892488,38.3330078125,38.3330078125,0,,0
483,GF-30-CAM-31,33589.76244852,33589.777417505,33589.925374355,38.3330078125,38.3330078125,0,,0
485,GF-30-CAM-31,33590.267262208,33590.270054406,33590.449324668,38.3330078125,38.3330078125,0,,0
487,GF-30-CAM-31,33591.005481631,33591.010372787,33591.187250787,38.3330078125,38.3330078125,0,,0
489,GF-30-CAM-31,33591.680808604,33591.685480504,33591.901873818,38.3330078125,38.3330078125,0,,0
491,GF-30-CAM-31,33592.297152618,33592.298772604,33592.521340103,38.3330078125,38.3330078125,0,,0
493,GF-30-CAM-31,33593.007737208,33593.021676043,33593.310970303,38.3330078125,38.3330078125,0,,0
495,GF-30-CAM-31,33593.686729092,33593.690227589,33593.85164051,38.3330078125,38.3330078125,0,,0
497,GF-30-CAM-31,33594.254946576,33594.256673678,33594.429537072,38.3330078125,38.3330078125,0,,0
499,GF-30-CAM-31,33594.846971896,33594.851352161,33595.049148568,38.3330078125,38.3330078125,0,,0
501,GF-30-CAM-31,33595.435906484,33595.43956495,33595.629899083,38.3330078125,38.3330078125,0,,0
503,GF-30-CAM-31,33596.056332649,33596.060376397,33596.293862696,38.3330078125,38.3330078125,0,,0
505,GF-30-CAM-31,33596.882885247,33596.884719854,33597.015183659,38.3330078125,38.3330078125,0,,0
507,GF-30-CAM-31,33597.427195997,33597.429732501,33597.532297966,38.3330078125,38.3330078125,0,,0
509,GF-30-CAM-31,33597.956667965,33597.959243939,33598.131064299,38.3330078125,38.3330078125,0,,0
511,GF-30-CAM-31,33598.644696316,33598.64733522,33598.817151419,38.3330078125,38.3330078125,0,,0
513,GF-30-CAM-31,33599.228724058,33599.23300968,33599.356428404,38.3330078125,38.3330078125,0,,0
515,GF-30-CAM-31,33599.790813453,33599.79290401,33599.946764606,38.3330078125,38.3330078125,0,,0
517,GF-30-CAM-31,33600.502412532,33600.505067469,33600.593415975,38.3330078125,38.3330078125,0,,0
519,GF-30-CAM-31,33601.049091817,33601.050931666,33601.229457883,38.3330078125,38.3330078125,0,,0
521,GF-30-CAM-31,33601.639821858,33601.645656607,33601.755855675,38.3330078125,38.3330078125,0,,0
523,GF-30-CAM-31,33602.189286892,33602.192381448,33602.368088008,38.3330078125,38.3330078125,0,,0
525,GF-30-CAM-31,33602.828089114,33602.83125761,33603.013074634,38.3330078125,38.3330078125,0,,0
527,GF-30-CAM-31,33603.457407497,33603.459262009,33603.654612397,38.3330078125,38.3330078125,0,,0
529,GF-30-CAM-31,33603.997909122,33604.001365338,33604.121125251,38.3330078125,38.3330078125,0,,0
531,GF-30-CAM-31,33604.445796836,33604.448672818,33604.626898703,38.3330078125,38.3330078125,0,,0
533,GF-30-CAM-31,33604.994187454,33604.996237606,33605.135630686,38.3330078125,38.3330078125,0,,0
535,GF-30-CAM-31,33605.521191033,33605.524354797,33605.692150531,38.3330078125,38.3330078125,0,,0
537,GF-30-CAM-31,33606.09957188,33606.101109352,33606.209716899,38.3330078125,38.3330078125,0,,0
539,GF-30-CAM-31,33606.630693592,33606.637549503,33606.850197798,38.3330078125,38.3330078125,0,,0
541,GF-30-CAM-31,33607.314094542,33607.316703028,33607.486140587,38.3330078125,38.3330078125,0,,0
543,GF-30-CAM-31,33607.829640032,33607.83149946,33607.954245051,38.3330078125,38.3330078125,0,,0
545,GF-30-CAM-31,33608.285329823,33608.291667318,33608.455311928,38.3330078125,38.3330078125,0,,0
547,GF-30-CAM-31,33608.862267878,33608.863560811,33609.035790468,38.3330078125,38.3330078125,0,,0
549,GF-30-CAM-31,33609.458812805,33609.460855798,33609.623336774,38.3330078125,38.3330078125,0,,0
551,GF-30-CAM-31,33610.02813648,33610.03108363,33610.315713922,38.3330078125,38.3330078125,0,,0
553,GF-30-CAM-31,33610.791667352,33610.794938305,33610.938162771,38.3330078125,38.3330078125,0,,0
555,GF-30-CAM-31,33611.401631118,33611.4057394,33611.594180986,38.3330078125,38.3330078125,0,,0
557,GF-30-CAM-31,33612.069983422,33612.071966946,33612.166722855,38.3330078125,38.3330078125,0,,0
559,GF-30-CAM-31,33612.609953044,33612.611667063,33612.789111081,38.3330078125,38.3330078125,0,,0
563,GF-30-CAM-31,33613.702295002,33613.705662771,33613.820481953,38.33349609375,38.3330078125,0,,0
565,GF-30-CAM-31,33614.251532362,33614.253559241,33614.397870741,38.3330078125,38.3330078125,0,,0
567,GF-30-CAM-31,33614.850498688,33614.85486938,33614.983462646,38.3330078125,38.3330078125,0,,0
569,GF-30-CAM-31,33615.340835001,33615.344682044,33615.48684998,38.3330078125,38.3330078125,0,,0
571,GF-30-CAM-31,33615.886879531,33615.890717363,33616.080138722,38.3330078125,38.3330078125,0,,0
573,GF-30-CAM-31,33616.431920846,33616.435022729,33616.55358158,38.3330078125,38.3330078125,0,,0
575,GF-30-CAM-31,33616.927080446,33616.928608393,33617.186809198,38.3330078125,38.3330078125,0,,0
577,GF-30-CAM-31,33617.656061299,33617.658930762,33617.865903865,38.3330078125,38.3330078125,0,,0
579,GF-30-CAM-31,33618.299226697,33618.300926204,33618.472254643,38.3330078125,38.3330078125,0,,0
