frame_idx,ssim,curr_mean,mean_diff,is_open,candidate,stable
42,0.9000752760853445,51.63575757575757,15.552727272727273,False,False,False
43,0.9005359590735703,51.74848484848485,15.444848484848485,False,False,False
44,0.9007120031744574,51.81212121212121,15.38,False,False,False
45,0.9006362012124763,51.775757575757574,15.413939393939394,False,False,False
46,0.9006330914731634,51.81090909090909,15.381212121212121,False,False,False
47,0.9005519336562983,51.80909090909091,15.383030303030303,False,False,False
48,0.9010604101838935,51.74121212121212,15.44848484848485,False,False,False
49,0.9011097846285657,51.737575757575755,15.452121212121211,False,False,False
50,0.8902917527728451,51.64363636363636,15.457575757575757,False,False,False
51,0.8923026633818376,51.47818181818182,15.593939393939394,False,False,False
52,0.8918171119909658,51.54545454545455,15.546060606060607,False,False,False
53,0.8938602143697686,51.57393939393939,15.505454545454546,False,False,False
54,0.8947410751915592,51.56484848484848,15.520606060606061,False,False,False
55,0.8968162939123567,51.46666666666667,15.601818181818182,False,False,False
56,0.8964855221412028,51.39090909090909,15.663030303030302,False,False,False
57,0.8972926873542135,51.086060606060606,15.937575757575758,False,False,False
58,0.89865554672074,51.32606060606061,15.727878787878788,False,False,False
59,0.9000027017417687,51.20181818181818,15.823030303030302,False,False,False
60,0.8987723193502727,51.276969696969694,15.751515151515152,False,False,False
61,0.8984209354166973,51.333939393939396,15.707878787878787,False,False,False
62,0.8991848354292288,51.303636363636365,15.736969696969696,False,False,False
63,0.901451422579469,51.07939393939394,15.943030303030303,False,False,False
64,0.9006118378449505,50.96121212121212,16.055151515151515,False,False,False
65,0.9009392802192968,50.85757575757576,16.135757575757577,False,False,False
66,0.9003269414975488,50.947878787878786,16.055151515151515,False,False,False
67,0.9003822821103733,50.86181818181818,16.14969696969697,False,False,False
68,0.9021547996642078,50.85515151515151,16.115151515151513,False,False,False
69,0.9022104987825024,50.84848484848485,16.107272727272726,False,False,False
70,0.9007026960535227,50.92787878787879,16.07151515151515,False,False,False
71,0.9004575368166668,50.92545454545454,16.081212121212122,False,False,False
72,0.9006847342265257,50.93151515151515,16.07151515151515,False,False,False
73,0.9010431447096868,50.86060606060606,16.12787878787879,False,False,False
74,0.9009073878484662,50.81393939393939,16.18060606060606,False,False,False
75,0.900168713971705,50.807878787878785,16.176969696969696,False,False,False
76,0.9006862330598903,50.64242424242424,16.327878787878788,False,False,False
77,0.9005684703366451,50.657575757575756,16.29939393939394,False,False,False
78,0.9004224115886938,50.89030303030303,16.099393939393938,False,False,False
79,0.900411435786898,50.79939393939394,16.168484848484848,False,False,False
80,0.90035476590404,50.96363636363636,16.02969696969697,False,False,False
81,0.9006737105250572,50.99818181818182,16.004848484848484,False,False,False
82,0.8995812205994861,50.82969696969697,16.14909090909091,False,False,False
83,0.9000289471416247,50.95030303030303,16.05757575757576,False,False,False
84,0.9007046287378633,51.014545454545456,16.009090909090908,False,False,False
85,0.9006440686025861,51.21818181818182,15.82121212121212,False,False,False
86,0.9007453660854504,51.12969696969697,15.885454545454545,False,False,False
87,0.9011499638865842,51.32242424242424,15.706060606060607,False,False,False
88,0.9010855112733666,51.29090909090909,15.741212121212122,False,False,False
89,0.9016179631292783,51.53333333333333,15.546060606060607,False,False,False
90,0.9016015929097493,51.586060606060606,15.495757575757576,False,False,False
91,0.9017077108461882,51.7969696969697,15.304242424242425,False,False,False
92,0.9019044860469706,51.941818181818185,15.16909090909091,False,False,False
93,0.9016320394509815,52.13939393939394,14.995757575757576,False,False,False
94,0.902591048326526,51.844242424242424,15.254545454545454,False,False,False
95,0.9017339555586072,52.11636363636364,15.01878787878788,False,False,False
96,0.9020550140308742,51.9369696969697,15.177575757575758,False,False,False
97,0.9027256319861168,52.02848484848485,15.106666666666667,False,False,False
98,0.9025816582114417,52.13515151515151,14.997575757575758,False,False,False
99,0.9026713871640124,52.27757575757576,14.870909090909091,False,False,False
100,0.8907261879790257,52.39090909090909,14.762424242424242,False,False,False
101,0.8925820755715475,52.345454545454544,14.788484848484849,False,False,False
102,0.8942726356752366,52.304848484848485,14.83030303030303,False,False,False
103,0.8964453428611576,52.28909090909091,14.829090909090908,False,False,False
104,0.8974406777571257,52.36,14.767878787878788,False,False,False
105,0.8993061865413009,52.224848484848486,14.873939393939393,False,False,False
106,0.899334541275903,52.28848484848485,14.822424242424242,False,False,False
107,0.9007727231425087,52.29030303030303,14.804848484848485,False,False,False
108,0.8997091629134639,52.35454545454545,14.761212121212122,False,False,False
109,0.9005033108304902,52.49939393939394,14.65030303030303,False,False,False
110,0.900439065571101,52.24424242424242,14.854545454545455,False,False,False
111,0.9005733203459741,52.238181818181815,14.855757575757575,False,False,False
112,0.9008705884610588,52.264242424242425,14.832121212121212,False,False,False
113,0.900803222935431,52.276363636363634,14.82121212121212,False,False,False
114,0.9013005197939801,52.31454545454545,14.8,False,False,False
115,0.9020777733439104,52.305454545454545,14.796969696969697,False,False,False
116,0.9021029726911047,52.343030303030304,14.777575757575757,False,False,False
117,0.9018774672524623,52.32181818181818,14.787878787878787,False,False,False
118,0.9024061817756162,52.28424242424242,14.832727272727272,False,False,False
119,0.9034415588500698,52.237575757575755,14.873333333333333,False,False,False
120,0.9031195891604552,52.31757575757576,14.798181818181819,False,False,False
121,0.903490191468062,52.2430303030303,14.866666666666667,False,False,False
122,0.9033168250740673,52.21333333333333,14.89030303030303,False,False,False
123,0.9037540325712716,52.28242424242424,14.823636363636364,False,False,False
124,0.9028669468310596,52.38969696969697,14.741818181818182,False,False,False
125,0.9035016922224551,52.27878787878788,14.838181818181818,False,False,False
126,0.9028521788283683,52.343030303030304,14.784848484848485,False,False,False
127,0.9029125023530931,52.25757575757576,14.864242424242423,False,False,False
128,0.9029070567690786,52.373939393939395,14.758787878787878,False,False,False
129,0.903104660422037,52.32484848484849,14.78969696969697,False,False,False
130,0.9033872567565457,52.42424242424242,14.718181818181819,False,False,False
131,0.9033914268907764,52.38,14.757575757575758,False,False,False
132,0.9030328290594783,52.38969696969697,14.751515151515152,False,False,False
133,0.9029643439516413,52.38666666666666,14.75939393939394,False,False,False
134,0.9035169298072507,52.40969696969697,14.715757575757575,False,False,False
135,0.9040818508088347,52.36121212121212,14.755757575757576,False,False,False
136,0.9033602418541634,52.337575757575756,14.796363636363637,False,False,False
137,0.9037149502154648,52.39515151515152,14.764242424242424,False,False,False
138,0.903933065589036,52.376969696969695,14.76909090909091,False,False,False
139,0.9041823147258766,52.31757575757576,14.806666666666667,False,False,False
140,0.9036450844460483,52.37090909090909,14.773939393939393,False,False,False
141,0.9037607073919038,52.25212121212121,14.883030303030303,False,False,False
142,0.9036488606152027,52.36909090909091,14.774545454545455,False,False,False
143,0.9039632336862885,52.308484848484845,14.813333333333333,False,False,False
144,0.9030383565043435,52.31757575757576,14.813939393939394,False,False,False
145,0.9030797026763362,52.308484848484845,14.825454545454546,False,False,False
146,0.9031331800660355,52.27212121212121,14.85939393939394,False,False,False
147,0.9033619689269341,52.27939393939394,14.836363636363636,False,False,False
148,0.9036603661635557,52.43939393939394,14.715151515151515,False,False,False
149,0.9038075785392022,52.410303030303034,14.735757575757576,False,False,False
150,0.8924289622093348,52.34787878787879,14.855151515151515,False,False,False
151,0.894164901878083,52.36363636363637,14.838181818181818,False,False,False
152,0.8954029987371808,52.3569696969697,14.848484848484848,False,False,False
153,0.8983898062485308,52.39272727272727,14.773939393939393,False,False,False
154,0.8998052627421075,52.35939393939394,14.836363636363636,False,False,False
155,0.9015351964859443,52.38666666666666,14.787272727272727,False,False,False
156,0.9006484586730638,52.410909090909094,14.772727272727273,False,False,False
157,0.9018466658457983,52.41878787878788,14.763636363636364,False,False,False
158,0.9010721754119001,52.39212121212121,14.785454545454545,False,False,False
159,0.9022495457518458,52.403030303030306,14.762424242424242,False,False,False
160,0.9018857768809173,52.38060606060606,14.786060606060605,False,False,False
161,0.9021009561774521,52.4969696969697,14.692727272727273,False,False,False
162,0.9027553496513331,52.412727272727274,14.745454545454546,False,False,False
163,0.9019333557900037,52.3860606060606,14.784242424242425,False,False,False
164,0.9029438671169815,52.519393939393936,14.686060606060606,False,False,False
165,0.9038109540824384,52.53515151515151,14.665454545454546,False,False,False
166,0.9037133686725256,52.480606060606064,14.707878787878787,False,False,False
167,0.9041277741196312,52.442424242424245,14.746060606060606,False,False,False
168,0.9040733374859125,52.40969696969697,14.771515151515151,False,False,False
169,0.9041209709867707,52.484242424242424,14.743030303030302,False,False,False
170,0.9043556494585878,52.53272727272727,14.692121212121211,False,False,False
171,0.9054869130259815,52.405454545454546,14.774545454545455,False,False,False
172,0.904675618846248,52.416363636363634,14.776969696969697,False,False,False
173,0.9046560294692921,52.443636363636365,14.754545454545454,False,False,False
174,0.9039516293347267,52.481818181818184,14.734545454545454,False,False,False
175,0.9040631531924649,52.5,14.722424242424243,False,False,False
176,0.90324668921972,52.45939393939394,14.767878787878788,False,False,False
177,0.9035399876055308,52.482424242424244,14.74,False,False,False
178,0.9027039789221692,52.45878787878788,14.755151515151516,False,False,False
179,0.9029103861092109,52.412727272727274,14.793939393939393,False,False,False
180,0.9043063070707265,52.343636363636364,14.856969696969697,False,False,False
181,0.9044917311439643,52.36606060606061,14.836969696969698,False,False,False
182,0.9041553471601421,52.5230303030303,14.690909090909091,False,False,False
183,0.9038681206520538,52.5230303030303,14.690909090909091,False,False,False
184,0.9041511022977238,52.50484848484849,14.709090909090909,False,False,False
185,0.9043121142640825,52.47030303030303,14.733939393939394,False,False,False
186,0.9033254537982148,52.377575757575755,14.814545454545454,False,False,False
187,0.9030746570527366,52.38545454545454,14.812727272727273,False,False,False
188,0.9034471191261386,52.44121212121212,14.801818181818183,False,False,False
189,0.9035237852350448,52.410303030303034,14.81939393939394,False,False,False
190,0.9037935983065473,52.46666666666667,14.747272727272728,False,False,False
191,0.9040002836789002,52.47151515151515,14.742424242424242,False,False,False
192,0.9041443996244306,52.36969696969697,14.84060606060606,False,False,False
193,0.9035401955275754,52.378787878787875,14.833939393939394,False,False,False
194,0.9043944093034635,52.446060606060605,14.767878787878788,False,False,False
195,0.9043749017701121,52.46606060606061,14.747878787878788,False,False,False
196,0.9046542775242435,52.43515151515152,14.788484848484849,False,False,False
197,0.904211584794594,52.448484848484846,14.775151515151515,False,False,False
198,0.9037393106567304,52.50424242424243,14.708484848484849,False,False,False
199,0.9043288282051196,52.375757575757575,14.818787878787878,False,False,False
200,0.8891986205318504,52.32909090909091,14.945454545454545,False,False,False
201,0.8916686987238885,52.376363636363635,14.904242424242424,False,False,False
202,0.8936786908285881,52.33030303030303,14.941818181818181,False,False,False
203,0.8961893536442245,52.36545454545455,14.894545454545455,False,False,False
204,0.8943047071557443,52.36121212121212,14.91090909090909,False,False,False
205,0.8965997789211542,52.341818181818184,14.91090909090909,False,False,False
206,0.8951409145965948,52.2,15.055151515151515,False,False,False
207,0.895573749183773,52.45575757575757,14.817575757575758,False,False,False
208,0.8974276745950032,52.29939393939394,14.94,False,False,False
209,0.8981955856234192,52.32484848484849,14.90969696969697,False,False,False
210,0.898818293711855,52.28060606060606,14.946666666666667,False,False,False
211,0.8983085144089572,52.346666666666664,14.895151515151515,False,False,False
212,0.9005912072651345,52.335151515151516,14.878787878787879,False,False,False
213,0.9008496734058474,52.416363636363634,14.816969696969696,False,False,False
214,0.8993145169378866,52.38242424242424,14.850909090909092,False,False,False
215,0.9004522757950574,52.555151515151515,14.704848484848485,False,False,False
216,0.9007007133893886,52.49454545454545,14.76060606060606,False,False,False
217,0.9008115434186437,52.56787878787879,14.683636363636364,False,False,False
218,0.9002854213747827,52.586060606060606,14.66909090909091,False,False,False
219,0.9000411499732034,52.67636363636364,14.616363636363637,False,False,False
220,0.9017152025845309,52.7060606060606,14.555151515151515,False,False,False
221,0.9007711614381291,52.660606060606064,14.59939393939394,False,False,False
222,0.9018438885269727,52.694545454545455,14.569090909090908,False,False,False
223,0.9019567714523006,52.66848484848485,14.592727272727272,False,False,False
224,0.9021617340334832,52.77272727272727,14.521212121212121,False,False,False
225,0.9024609831929251,52.88424242424242,14.443636363636363,False,False,False
226,0.9021495073620458,52.78181818181818,14.503636363636364,False,False,False
227,0.9021671725078234,52.801212121212124,14.496363636363636,False,False,False
228,0.9016216824514832,52.844242424242424,14.446060606060605,False,False,False
229,0.9022174903699455,52.876363636363635,14.42,False,False,False
230,0.9017983053542369,52.803636363636365,14.479393939393939,False,False,False
231,0.9020964905763681,52.75575757575758,14.522424242424242,False,False,False
232,0.9017711738918402,52.8169696969697,14.458787878787879,False,False,False
233,0.9017771974148837,52.92181818181818,14.374545454545455,False,False,False
234,0.9017478656540633,52.68848484848485,14.576363636363636,False,False,False
235,0.901339442973478,52.78969696969697,14.484848484848484,False,False,False
236,0.9016476388270954,52.835757575757576,14.436363636363636,False,False,False
237,0.9028979611409854,53.04424242424243,14.243636363636364,False,False,False
238,0.9013601969165258,52.85151515151515,14.433939393939394,False,False,False
239,0.9024020907846533,52.90969696969697,14.35878787878788,False,False,False
240,0.9027095427599703,52.92060606060606,14.357575757575757,False,False,False
241,0.9024033648625513,52.95272727272727,14.34,False,False,False
242,0.9026776927963597,52.947878787878786,14.34969696969697,False,False,False
243,0.9026740945065029,52.946666666666665,14.350909090909092,False,False,False
244,0.9026636532865693,52.915757575757574,14.362424242424243,False,False,False
245,0.9028376359447664,52.972727272727276,14.31030303030303,False,False,False
246,0.9025462466343848,52.9769696969697,14.306060606060607,False,False,False
247,0.9030993176944918,53.06484848484848,14.255757575757576,False,False,False
248,0.9023736905784988,53.016363636363636,14.267878787878788,False,False,False
249,0.9025380551894236,53.07575757575758,14.216969696969697,False,False,False
250,0.8899314936601932,53.267272727272726,13.966060606060607,False,False,False
251,0.8929268268335977,53.21151515151515,14.002424242424242,False,False,False
252,0.8947929307424005,53.18060606060606,14.040606060606061,False,False,False
253,0.8988204558765953,53.301212121212124,13.911515151515152,False,False,False
254,0.8953172424829889,53.17575757575757,14.041818181818181,False,False,False
255,0.8978210072107154,53.36666666666667,13.847272727272728,False,False,False
256,0.8976634131416454,53.36181818181818,13.853333333333333,False,False,False
257,0.8990043291820579,53.25939393939394,13.93878787878788,False,False,False
258,0.8990349429936912,53.266060606060606,13.926060606060606,False,False,False
259,0.8993449783893689,53.371515151515155,13.818181818181818,False,False,False
260,0.8995871788323567,53.39636363636364,13.816363636363636,False,False,False
261,0.9006086495322383,53.52969696969697,13.736363636363636,False,False,False
262,0.9001048036984203,53.39333333333333,13.84969696969697,False,False,False
263,0.9009510594363479,53.49393939393939,13.74060606060606,False,False,False
264,0.9006162853825203,53.50606060606061,13.728484848484849,False,False,False
265,0.9008945337827812,53.556969696969695,13.687272727272727,False,False,False
266,0.9008044996802071,53.54787878787879,13.684242424242424,False,False,False
267,0.9002672068756945,53.62060606060606,13.63090909090909,False,False,False
268,0.9002323032306072,53.661212121212124,13.613333333333333,False,False,False
269,0.9014035665142991,53.693333333333335,13.58969696969697,False,False,False
270,0.9006789018107786,53.64484848484849,13.604242424242424,False,False,False
271,0.9006947413809252,53.7169696969697,13.56121212121212,False,False,False
272,0.9000728644267887,53.67575757575757,13.573333333333334,False,False,False
273,0.9004795650834577,53.64969696969697,13.60909090909091,False,False,False
274,0.8998144100735389,53.735757575757575,13.536363636363637,False,False,False
275,0.8998608800098145,53.69030303030303,13.575757575757576,False,False,False
276,0.9005503373740267,53.57636363636364,13.667878787878788,False,False,False
277,0.9004430371307663,53.57454545454546,13.66969696969697,False,False,False
278,0.9001369005960005,53.587272727272726,13.65939393939394,False,False,False
279,0.900228086779283,53.54181818181818,13.686666666666667,False,False,False
280,0.9006539933544747,53.57151515151515,13.683636363636364,False,False,False
281,0.9011692909014826,53.447878787878786,13.789090909090909,False,False,False
282,0.9004666828506963,53.54121212121212,13.692121212121211,False,False,False
283,0.9011388969699897,53.46060606060606,13.756969696969698,False,False,False
284,0.9011181895508582,53.484242424242424,13.744242424242424,False,False,False
285,0.9013035288109665,53.527272727272724,13.702424242424243,False,False,False
286,0.9008024297900674,53.4969696969697,13.733939393939394,False,False,False
287,0.9010722613175174,53.56666666666667,13.67878787878788,False,False,False
288,0.9011950931437395,53.52909090909091,13.715151515151515,False,False,False
289,0.9011756811512683,53.514545454545456,13.726060606060607,False,False,False
290,0.901923007819358,53.49757575757576,13.72969696969697,False,False,False
291,0.901804818959493,53.557575757575755,13.670909090909092,False,False,False
292,0.9011904549172236,53.512727272727275,13.709696969696969,False,False,False
293,0.9011197736951739,53.49939393939394,13.737575757575758,False,False,False
294,0.9013240445927297,53.49393939393939,13.75030303030303,False,False,False
295,0.9017362160272601,53.36666666666667,13.864242424242423,False,False,False
296,0.9017377898181572,53.36666666666667,13.864242424242423,False,False,False
297,0.901443227906525,53.341818181818184,13.889090909090909,False,False,False
298,0.9023701196819369,53.38787878787879,13.84060606060606,False,False,False
299,0.9024722717032337,53.35757575757576,13.870909090909091,False,False,False
300,0.89346480765858,52.92727272727273,14.366666666666667,False,False,False
301,0.8957167777123183,52.982424242424244,14.295757575757575,False,False,False
302,0.8960119595824351,52.93333333333333,14.332727272727272,False,False,False
303,0.8989589354226103,53.051515151515154,14.19878787878788,False,False,False
304,0.8986677625596543,52.96181818181818,14.298181818181819,False,False,False
305,0.9005205847271373,52.98909090909091,14.26,False,False,False
306,0.9010629387572262,53.019393939393936,14.21030303030303,False,False,False
307,0.901643408366952,53.155151515151516,14.085454545454546,False,False,False
308,0.9003936695030225,52.89636363636364,14.364848484848485,False,False,False
309,0.9001492858564011,52.93333333333333,14.326666666666666,False,False,False
310,0.8993336025331722,52.876969696969695,14.375757575757575,False,False,False
311,0.8997479661235671,53.053939393939395,14.246060606060606,False,False,False
312,0.9005074122676514,52.91878787878788,14.333939393939394,False,False,False
313,0.9016580063368883,53.01030303030303,14.25939393939394,False,False,False
314,0.9021751817603358,52.88424242424242,14.34909090909091,False,False,False
315,0.9024187035513118,52.88909090909091,14.36969696969697,False,False,False
316,0.9014992225230886,52.93818181818182,14.307272727272727,False,False,False
317,0.9018939119161846,52.99090909090909,14.287272727272727,False,False,False
318,0.9019472508127566,53.052727272727275,14.233939393939394,False,False,False
319,0.9029090187716161,53.052727272727275,14.229090909090909,False,False,False
320,0.9010107285202582,53.025454545454544,14.252727272727272,False,False,False
321,0.9010922118128235,53.02,14.26909090909091,False,False,False
322,0.9013686194773357,53.089696969696966,14.204242424242425,False,False,False
323,0.901191741905498,53.07757575757576,14.217575757575757,False,False,False
324,0.9007421521707223,53.088484848484846,14.213939393939395,False,False,False
325,0.9016526609874888,53.095151515151514,14.192727272727273,False,False,False
326,0.9016476347659826,53.095151515151514,14.18909090909091,False,False,False
327,0.901477336436305,52.92121212121212,14.350909090909092,False,False,False
328,0.9007286202909877,52.96060606060606,14.322424242424242,False,False,False
329,0.9016999459142363,53.11454545454546,14.16,False,False,False
330,0.9016379134096068,52.98848484848485,14.276363636363635,False,False,False
331,0.900952769721148,53.06363636363636,14.207272727272727,False,False,False
332,0.9010729785772299,53.03030303030303,14.251515151515152,False,False,False
333,0.9005749876358051,52.95636363636363,14.316969696969696,False,False,False
334,0.9016214119096125,52.972727272727276,14.294545454545455,False,False,False
335,0.9018122369891818,53.00545454545455,14.265454545454546,False,False,False
336,0.9009730649812552,53.014545454545456,14.272121212121212,False,False,False
337,0.9009730649812552,53.014545454545456,14.272121212121212,False,False,False
338,0.9013016588925831,52.95090909090909,14.32121212121212,False,False,False
339,0.9010794867158599,52.95636363636363,14.307272727272727,False,False,False
340,0.9010606694738329,53.00787878787879,14.264242424242424,False,False,False
341,0.9009622923504028,53.053939393939395,14.221818181818183,False,False,False
342,0.9012625533416028,52.99272727272727,14.272121212121212,False,False,False
343,0.9018297809610207,53.00121212121212,14.25030303030303,False,False,False
344,0.9015333970099775,53.06181818181818,14.211515151515151,False,False,False
345,0.9017693006954443,53.084242424242426,14.195151515151515,False,False,False
346,0.9015789877756816,53.07636363636364,14.192121212121211,False,False,False
347,0.9014939056912943,53.02424242424242,14.235757575757576,False,False,False
348,0.9015427613946236,53.02424242424242,14.246666666666666,False,False,False
349,0.9013903820901413,52.95575757575757,14.301818181818183,False,False,False
350,0.8943382131644838,52.77212121212121,14.39090909090909,False,False,False
351,0.8968494121071423,52.982424242424244,14.210909090909091,False,False,False
352,0.8992234461832633,52.762424242424245,14.388484848484849,False,False,False
353,0.9006915891404472,52.65212121212121,14.468484848484849,False,False,False
354,0.898919526004874,52.695757575757575,14.433333333333334,False,False,False
355,0.9018330753297138,52.82727272727273,14.30060606060606,False,False,False
356,0.9018460257844693,52.71818181818182,14.392727272727273,False,False,False
357,0.9029868570843982,52.68666666666667,14.423030303030304,False,False,False
358,0.9021018121879399,52.88181818181818,14.24969696969697,False,False,False
359,0.9029274632303955,52.875757575757575,14.252121212121212,False,False,False
360,0.9022326481130256,52.835757575757576,14.295757575757575,False,False,False
361,0.9025480746106648,52.96181818181818,14.213333333333333,False,False,False
362,0.9034254946046216,52.86606060606061,14.246060606060606,False,False,False
363,0.9032798795435274,52.99878787878788,14.142424242424243,False,False,False
364,0.901748879233305,52.89939393939394,14.252727272727272,False,False,False
365,0.9013462305770692,52.99818181818182,14.174545454545454,False,False,False
366,0.903558751637888,52.96424242424242,14.173333333333334,False,False,False
367,0.9035936364002608,52.981818181818184,14.146060606060606,False,False,False
368,0.903404987928568,53.00848484848485,14.146060606060606,False,False,False
369,0.9035243812432021,53.06848484848485,14.098181818181818,False,False,False
370,0.9035761096829805,52.93212121212121,14.18969696969697,False,False,False
371,0.9027701342211831,52.871515151515155,14.25030303030303,False,False,False
372,0.9025821853984735,52.95212121212121,14.183030303030304,False,False,False
373,0.9017753866709457,52.835757575757576,14.283636363636363,False,False,False
374,0.9035817115853069,53.050909090909094,14.101212121212122,False,False,False
375,0.9031049937790012,53.056969696969695,14.120606060606061,False,False,False
376,0.9036761114732286,53.03393939393939,14.114545454545455,False,False,False
377,0.9036602659805847,52.88909090909091,14.246060606060606,False,False,False
378,0.9041793025767603,53.13212121212121,14.026060606060605,False,False,False
379,0.9038196389713414,53.084848484848486,14.073333333333334,False,False,False
380,0.9042036277552506,53.21636363636364,13.944242424242423,False,False,False
381,0.9040192119519017,53.07030303030303,14.06969696969697,False,False,False
382,0.9036959640581526,52.97878787878788,14.16969696969697,False,False,False
383,0.9031465530362789,52.97939393939394,14.196969696969697,False,False,False
384,0.9039137717973532,52.99636363636364,14.163030303030302,False,False,False
385,0.9036739574292448,52.91818181818182,14.224242424242425,False,False,False
386,0.904034071567427,52.99757575757576,14.17030303030303,False,False,False
387,0.9035460346865414,52.914545454545454,14.24,False,False,False
388,0.9033797276849637,52.95939393939394,14.201212121212121,False,False,False
389,0.9030998605109496,52.87939393939394,14.26909090909091,False,False,False
390,0.9037983928944486,52.92060606060606,14.231515151515152,False,False,False
391,0.9026264846964226,52.92606060606061,14.234545454545454,False,False,False
392,0.9037752836326195,52.92484848484848,14.227272727272727,False,False,False
393,0.9030703872592964,52.86424242424243,14.280606060606061,False,False,False
394,0.903344269686722,52.8569696969697,14.287878787878787,False,False,False
395,0.903344269686722,52.8569696969697,14.287878787878787,False,False,False
396,0.9032200715701758,52.78060606060606,14.341212121212122,False,False,False
397,0.9021566996528896,52.835151515151516,14.31090909090909,False,False,False
398,0.9034183583674945,52.81030303030303,14.312727272727273,False,False,False
399,0.9037891363421955,52.85575757575758,14.296363636363637,False,False,False
400,0.891476943774939,52.72666666666667,14.602424242424242,False,False,False
401,0.8943616651353069,52.62,14.682424242424242,False,False,False
402,0.8945051659552001,52.667272727272724,14.65090909090909,False,False,False
403,0.8966934165902837,52.6369696969697,14.65939393939394,False,False,False
404,0.896102483778383,52.68363636363637,14.607878787878787,False,False,False
405,0.8980514222215804,52.73939393939394,14.543636363636363,False,False,False
406,0.8977380690918942,52.64545454545455,14.625454545454545,False,False,False
407,0.8986176293156222,52.65151515151515,14.6,False,False,False
408,0.8985519457847809,52.56787878787879,14.694545454545455,False,False,False
409,0.8989734622974014,52.64484848484849,14.60909090909091,False,False,False
410,0.8990643158349102,52.67939393939394,14.58060606060606,False,False,False
411,0.8985317878552138,52.7,14.564848484848484,False,False,False
412,0.8993364875659653,52.59030303030303,14.667272727272728,False,False,False
413,0.9004150311523927,52.64363636363636,14.604242424242424,False,False,False
414,0.8989598022065364,52.60545454545454,14.64969696969697,False,False,False
415,0.899223493488102,52.59151515151515,14.685454545454546,False,False,False
416,0.9001020988081148,52.64909090909091,14.592727272727272,False,False,False
417,0.8983350820099517,52.45454545454545,14.775151515151515,False,False,False
418,0.8991165890776274,52.52,14.709696969696969,False,False,False
419,0.8956629096946052,52.60181818181818,14.745454545454546,False,False,False
420,0.9000547589019504,52.515757575757576,14.713939393939395,False,False,False
421,0.9006646543604728,52.56242424242424,14.69878787878788,False,False,False
422,0.8997101664564945,52.60606060606061,14.667272727272728,False,False,False
423,0.8983451725941494,52.56424242424242,14.707878787878787,False,False,False
424,0.9006514307964387,52.6030303030303,14.661818181818182,False,False,False
